id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,year,stats,tags,description
2614601,133910375,Château de Grignan,,Rue Montant au Château,26230,Grignan,France,fr,open,44.418758600000004,4.908919569000301,,,,2018,payant:119785;gratuit:23653;label-date:01/02/2003,label:musee de france,
4315701,86361080,Musée Crozatier,2,Rue Antoine Martin,43000,Le Puy-en-Velay,France,fr,open,45.038547949999995,3.8831423625708483,,,,2018,payant:14172;gratuit:7528;label-date:01/02/2003,label:musee de france,
7422501,7056652026,"Notre histoire, Musée de Rumilly",,Place de la Manufacture,74150,Rumilly,France,fr,open,45.8619761,5.9480724,,,,2018,payant:1548;gratuit:662;label-date:01/02/2003,label:musee de france,
7428001,4460540284,Musée des Vallées de Thônes,1,Rue Blanche,74230,Thônes,France,fr,open,45.8816772,6.3240667,,,,2018,payant:804;gratuit:1312;label-date:01/02/2003,label:musee de france,
3805301,120266165,Musée de Bourgoin-Jallieu,17,Rue Victor Hugo,38300,Bourgoin-Jallieu,France,fr,open,45.586719,5.279306259049774,,,,2018,payant:4695;gratuit:5234;label-date:01/02/2003,label:musee de france,
3815101,81099317,Musée Géo-Charles,,Rue Géo Charles,38130,Échirolles,France,fr,open,45.149279250000006,5.699500421398306,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
3818501,2323051603,Musée Archéologique Grenoble Saint-Laurent,,Quai Jongkind,38000,Grenoble,France,fr,open,45.1953352,5.7315819,,,,2018,payant:0;gratuit:47563;label-date:01/02/2003,label:musee de france,
3818505,5107373,Musée de Grenoble,,Voie de Corato,38000,Grenoble,France,fr,open,45.1949735,5.732253035706579,,,,2018,payant:77021;gratuit:128092;label-date:06/01/2002,label:musee de france,
3851601,192104327,Musée Hébert,,Musée Hébert,38700,La Tronche,France,fr,open,45.2057094,5.7489167,,,,2018,payant:1418;gratuit:27952;label-date:01/02/2003,label:musee de france,
3813001,615739719,Musée Hector Berlioz,69,Rue de la République,38260,La Côte-Saint-André,France,fr,open,45.3933564,5.2612214,,,,2018,payant:0;gratuit:15158;label-date:01/02/2003,label:musee de france,
6301001,4008056943,Musée de la Dentelle,,Ancienne Route Nationale,63220,Arlanc,France,fr,open,45.4143324,3.7244768,,,,2018,payant:967;gratuit:119;label-date:01/02/2003,label:musee de france,
6311305,67015490,Musée d'Art Roger-Quillot,,Place Louis Deteix,63100,Clermont-Ferrand,France,fr,open,45.79392705,3.1162223146769588,,,,2018,payant:9993;gratuit:18934;label-date:01/02/2003,label:musee de france,
6311303,67552132,Muséum d'Histoire Naturelle Henri-Lecoq,15,Rue Bardoux,63000,Clermont-Ferrand,France,fr,open,45.774145950000005,3.0884366874758022,,,,2018,payant:4480;gratuit:25135;label-date:06/01/2002,label:musee de france,
6319501,700609620,Musée Départemental de la Céramique Gallo-Romaine,,Rue du Musée,63190,Lezoux,France,fr,open,45.82572555,3.3847440065878374,,,,2018,payant:7590;gratuit:3871;label-date:01/02/2003,label:musee de france,
6324501,6579420423,Musée Lapidaire,,Rue de l'Abbaye,63200,Mozac,France,fr,closed,45.8903834,3.0944753,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
6343001,161471210,Musée Municipal de la Coutellerie,,Rue de la Coutellerie,63300,Thiers,France,fr,open,45.852432,3.54815385,,,,2018,payant:17247;gratuit:3848;label-date:01/02/2003,label:musee de france,
6938701,26131828,Centre d'Histoire de la Résistance et de la Déportation,,Rue Étienne Rognon,69007,Lyon,France,fr,open,45.7464306,4.8359519,,,,2018,payant:21080;gratuit:39843;label-date:01/02/2003,label:musee de france,
7306501,107343549,Musée des Beaux-Arts,,Passage Jules Daisay,73000,Chambéry,France,fr,open,45.56817235,5.919712942411912,,,,2018,payant:6171;gratuit:22462;label-date:06/01/2002,label:musee de france,
7306503,101956960,Musée des Charmettes,890,Chemin des Charmettes,73000,Chambéry,France,fr,open,45.5531438,5.929708443909043,,,,2018,payant:0;gratuit:13806;label-date:06/01/2002,label:musee de france,
7318101,,Musée de l'Académie de La Val d'Isère,,,,MOÛTIERS,France,fr,open,,,,,,2018,payant:23;gratuit:86;label-date:01/02/2003,label:musee de france,
2100801,1614573,Musée Alésia - Centre d'Interprétation,1,D 103T,21150,Alise-Sainte-Reine,France,fr,open,47.535713799999996,4.469206464634147,,,,2018,payant:13713;gratuit:56209;label-date:01/02/2003,label:musee de france,
2142502,,Musée des Beaux-Arts,,,,MONTBARD,France,fr,open,,,,,,2018,payant:0;gratuit:150;label-date:01/02/2003,label:musee de france,
2142501,702303764,Musée Buffon,,Rue du Parc Buffon,21500,Montbard,France,fr,open,47.6255801,4.3367165,,,,2018,payant:461;gratuit:8942;label-date:01/02/2003,label:musee de france,
2160301,1785218940,Musée Municipal,,Impasse de l'Ancienne Comédie,21140,Semur-en-Auxois,France,fr,open,47.4902772,4.3344776,,,,2018,payant:1843;gratuit:0;label-date:01/02/2003,label:musee de france,
3933301,201412221,Musée du Jouet,5,Rue du Murgin,39260,Moirans-en-Montagne,France,fr,open,46.4325233,5.727012940707623,,,,2018,payant:39240;gratuit:12208;label-date:01/02/2003,label:musee de france,
3943401,7554007745,Musée Municipal de Poligny,49,Grande Rue,39800,Poligny,France,fr,closed,46.8364264,5.708932,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
3950001,151950172,Musée des Salines,,Place des Salines,39110,Salins-les-Bains,France,fr,open,46.9376405,5.8761571935790275,,,,2018,payant:56650;gratuit:5407;label-date:01/02/2003,label:musee de france,
5808601,153863024,Musée de la Loire,,Place de la Résistance,58200,Cosne-Cours-sur-Loire,France,fr,open,47.410323,2.923430002941176,,,,2018,payant:2364;gratuit:2609;label-date:01/02/2003,label:musee de france,
5819402,,Musée de la Faïence et des Beaux-Arts,,,,NEVERS,France,fr,open,,,,,,2018,payant:6493;gratuit:4399;label-date:01/02/2003,label:musee de france,
5822701,,Musée du Grès de Puisaye,,,,SAINT-AMAND-EN-PUISAYE,France,fr,open,,,,,,2018,payant:2080;gratuit:0;label-date:01/02/2003,label:musee de france,
7101403,3234274490,Musée Lapidaire Saint-Nicolas,,Rue Saint-Nicolas,71400,Autun,France,fr,open,46.9553471,4.3003744,,,,2018,payant:0;gratuit:500;label-date:01/02/2003,label:musee de france,
7104001,153902869,Musée de la Mine,,Rue du Bois Clair,71450,Blanzy,France,fr,open,46.701234,4.382382640756303,,,,2018,payant:10257;gratuit:1953;label-date:01/02/2003,label:musee de france,
7104701,,Musée Saint-Nazaire,,,,BOURBON-LANCY,France,fr,open,,,,,,2018,payant:0;gratuit:212;label-date:01/02/2003,label:musee de france,
7126301,372835947,"""L'Atelier d'un Journal"""" de Louhans - Musée Municipal""",,Rue du Musée,71440,Thurey,France,fr,open,46.7430242,5.1227339,,,,2018,payant:2016;gratuit:3583;label-date:01/02/2003,label:musee de france,
7127001,700244362,Musée des Ursulines,,Rue des Ursulines,71000,Saint-Clément,France,fr,open,46.307027,4.833142197130883,,,,2018,payant:2978;gratuit:8399;label-date:01/02/2003,label:musee de france,
7127501,2690539792,Musée de la Tour du Moulin,9,Rue de la Tour du Moulin,71110,Marcigny,France,fr,open,46.274612,4.0431847,,,,2018,payant:1314;gratuit:777;label-date:01/02/2003,label:musee de france,
7134201,121382168,Musée Eucharistique du Hiéron,13,Rue de la Paix,71600,Paray-le-Monial,France,fr,open,46.45203975,4.12306320795283,,,,2018,payant:4443;gratuit:5891;label-date:01/02/2003,label:musee de france,
7137301,7419064525,Musée du Terroir,,Rue des Quartiers,71470,Romenay,France,fr,open,46.503251,5.067591,,,,2018,payant:2083;gratuit:873;label-date:01/02/2003,label:musee de france,
7154301,7419064527,Hôtel Dieu - Musée Greuze,,Rue de l'Hôpital,71700,Tournus,France,fr,open,46.5619544,4.9109248,,,,2018,payant:4848;gratuit:2119;label-date:01/02/2003,label:musee de france,
7156601,1840508168,Maison du Blé et du Pain,,Rue des Jardins,71350,Verdun-sur-le-Doubs,France,fr,open,46.8987867,5.0226253,,,,2018,payant:2312;gratuit:1433;label-date:01/02/2003,label:musee de france,
8902401,62627118,Muséum - Maison de l'Eau,,Rue Jeanne d'Arc,89000,Auxerre,France,fr,open,47.7970869,3.5618150624042473,,,,2018,payant:0;gratuit:17994;label-date:01/02/2003,label:musee de france,
8938701,8196077887,Musée Muncipal,135,Rue des Déportés et de la Résistance,89100,Sens,France,fr,open,48.1975028,3.284393,,,,2018,payant:6267;gratuit:25109;label-date:01/02/2003,label:musee de france,
8946401,5032323201,Musée Villeneuvien,,Rue Carnot,89500,Villeneuve-sur-Yonne,France,fr,open,48.0804462,3.2941602,,,,2018,payant:0;gratuit:1237;label-date:01/02/2003,label:musee de france,
2903801,,Ecomusée des Monts d'Arrée - Moulins de Kerouat,,,,COMMANA,France,fr,open,,,,,,2018,payant:12864;gratuit:2339;label-date:01/02/2003,label:musee de france,
2903901,3986935,Musée de la Pêche,,Rue Militaire,29900,Concarneau,France,fr,open,47.87218475,-3.916013041508858,,,,2018,payant:21695;gratuit:16345;label-date:01/02/2003,label:musee de france,
2915101,2628944132,Musée de Morlaix,,Hameau des Rochers,29410,Le Cloître-Saint-Thégonnec,France,fr,open,48.4797924,-3.7964981,,,,2018,payant:7757;gratuit:3131;label-date:01/02/2003,label:musee de france,
2923202,94312010,Musée Départemental Breton,1,Rue du Roi Gradlon,29000,Quimper,France,fr,open,47.9953725,-4.1025369543379,,,,2018,payant:22271;gratuit:23159;label-date:01/02/2003,label:musee de france,
3528802,,Musée d'Histoire de la Ville de Saint-Malo,,,,SAINT-MALO,France,fr,open,,,,,,2018,payant:20387;gratuit:11560;label-date:01/02/2003,label:musee de france,
3536003,3203173830,Musée des Rochers-Sévigné,,Promenade du Val,35500,Vitré,France,fr,open,48.1254552,-1.2110814,,,,2018,payant:2496;gratuit:503;label-date:01/02/2003,label:musee de france,
3536002,92884430,Musée du Château de Vitré,,Rue du Rachapt,35500,Vitré,France,fr,open,48.1260135,-1.2166992529105425,,,,2018,payant:17597;gratuit:4321;label-date:01/02/2003,label:musee de france,
5602301,449218730,Ecomusée de Saint-Dégan,,Rue Park Segal,56400,Brech,France,fr,open,47.7090601,-2.9935749,,,,2018,payant:8548;gratuit:2740;label-date:01/02/2003,label:musee de france,
5606901,96124965,Ecomusée de l'Île de Groix,,Quartier des Iles Bretonnes,22100,Dinan,France,fr,open,48.4366452,-2.068196590266697,,,,2018,payant:3553;gratuit:1277;label-date:01/02/2003,label:musee de france,
5605701,70306579,Musée du Faouët,,Rue de Quimper,56320,Le Faouët,France,fr,open,48.031697050000005,-3.4906217109201094,,,,2018,payant:17299;gratuit:4087;label-date:14/11/2011,label:musee de france,
5618101,2854735858,Musée National de la Marine,,Grand pont,56290,Port-Louis,France,fr,open,47.7102292,-3.3642103,,,,2018,payant:39896;gratuit:31547;label-date:01/02/2003,label:musee de france,
2808503,,Musée des Beaux-Arts,,,,CHARTRES,France,fr,open,,,,,,2018,payant:0;gratuit:22047;label-date:01/02/2003,label:musee de france,
2819601,2288529939,Musée Marcel Proust,,Rue des Trois Maries,28120,Illiers-Combray,France,fr,open,48.2996594,1.2430508,,,,2018,payant:3693;gratuit:348;label-date:01/02/2003,label:musee de france,
2828001,6528325404,Musée de l'Histoire du Perche,,Rue des Marches du Saint-Jean,28400,Nogent-le-Rotrou,France,fr,open,48.3143308,0.820474,,,,2018,payant:5738;gratuit:7092;label-date:01/02/2003,label:musee de france,
3608801,238746663,Musée de l'Hospice Saint-Roch,,Rue de l'Hospice Saint-Roch,36100,Issoudun,France,fr,open,46.944976,1.9942319952380998,,,,2018,payant:0;gratuit:22327;label-date:02/05/2002,label:musee de france,
3711501,65229447,"""""""Maison Musée"""" René Descartes""",29,Rue Descartes,37160,Descartes,France,fr,open,46.972620899999995,0.6999355493597434,,,,2018,payant:1136;gratuit:573;label-date:01/02/2003,label:musee de france,
3726103,38546705,Musée de l'Hôtel Goüin,25,Rue du Commerce,37000,Tours,France,fr,closed,47.3953091,0.6846798555262408,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
4508201,91175188,Musée de la Marine de Loire,,Allée de Lamballe,45110,Châteauneuf-sur-Loire,France,fr,open,47.864703,2.2173067297297298,,,,2018,payant:8245;gratuit:4967;label-date:01/02/2003,label:musee de france,
4508501,240306634,Musée d'Art et d'Archéologie,2,Rue du Faubourg du Puyrault,45230,Châtillon-Coligny,France,fr,open,47.820727500000004,2.845076619565216,,,,2018,payant:0;gratuit:250;label-date:01/02/2003,label:musee de france,
4523401,,MOBE - Muséum d'Orléans pour la biodiversité et l'environnement,,,,ORLEANS,France,fr,closed,,,,,,2018,payant:0;gratuit:0;label-date:06/01/2002,label:musee de france,
2A14201,,Musée de l'Alta Rocca,,,,LEVIE,France,fr,open,,,,,,2018,payant:5207;gratuit:4867;label-date:01/02/2003,label:musee de france,
2B14801,,Musée Archéologique de Mariana - Prince Rainier III de Monaco,,,,LUCCIANA,France,fr,open,,,,,,2018,payant:0;gratuit:7000;label-date:23/02/2012,label:musee de france,
0810501,91146071,Musée Arthur Rimbaud,,Passerelle du Mont Olympe,08000,Charleville-Mézières,France,fr,open,49.775734650000004,4.7220587026654695,,,,2018,payant:6455;gratuit:12117;label-date:01/02/2003,label:musee de france,
1038706,73124719,Musée d'Art Moderne,,Rue de la Crosse,10000,Troyes,France,fr,open,48.29995,4.082291342005172,,,,2018,payant:8359;gratuit:687;label-date:01/02/2003,label:musee de france,
6748204,239825781,Musée des Arts Décoratifs,,Place du Marché aux Poissons,67065,Strasbourg,France,fr,open,48.5807532,7.7523558,,,,2018,payant:38197;gratuit:41400;label-date:01/02/2003,label:musee de france,
6748203,239830896,Musée des Beaux-Arts,,Place du Marché aux Poissons,67065,Strasbourg,France,fr,open,48.5806606,7.7521404,,,,2018,payant:34680;gratuit:39061;label-date:01/02/2003,label:musee de france,
6753801,1773559189,Musée Lalique,,Rue du Hochberg,67290,Wingen-sur-Moder,France,fr,open,48.9265922,7.3620686,,,,2018,payant:36413;gratuit:12153;label-date:15/03/2007,label:musee de france,
5206001,,Musée Municipal,,,,BOURBONNE-LES-BAINS,France,fr,open,,,,,,2018,payant:0;gratuit:1799;label-date:01/02/2003,label:musee de france,
5226901,63714311,Maison des Lumières Denis Diderot,1,Place de Verdun,52200,Langres,France,fr,open,47.86621305,5.331607502714843,,,,2018,payant:4418;gratuit:6457;label-date:01/02/2003,label:musee de france,
6811201,70325197,Musée Théodore Deck et des Pays du Florival,1,Rue du 4 Février,68500,Guebwiller,France,fr,open,47.90581675,7.215371294817073,,,,2018,payant:1442;gratuit:3649;label-date:01/02/2003,label:musee de france,
6814901,,Musée Historique et Militaire de Huningue,,,,HUNINGE,France,fr,open,,,,,,2018,payant:256;gratuit:70;label-date:01/02/2003,label:musee de france,
6816401,55263399,Musée du Vignoble et des Vins d'Alsace,1b,Grand'Rue,68240,Colmar-Ribeauvillé,France,fr,open,48.13509195,7.2883942443186704,,,,2018,payant:2880;gratuit:0;label-date:01/02/2003,label:musee de france,
6822408,2537131567,Musée Historique,,Place de la Réunion,68100,Mulhouse,France,fr,open,47.7465763,7.3392546,,,,2018,payant:0;gratuit:37006;label-date:01/02/2003,label:musee de france,
5110804,156704708,Musée du Cloître de Notre-Dame-en-Vaux,4,Rue Nicolas Durand,51000,Châlons-en-Champagne,France,fr,open,48.958076,4.3631782370533925,,,,2018,payant:818;gratuit:1604;label-date:23/02/2012,label:musee de france,
5145407,90739087,Musée de l'Ancien Collège des Jésuites/Planétarium,,Rue Pepersack,51100,Reims,France,fr,open,49.2501522,4.0502149537009995,,,,2018,payant:23286;gratuit:15524;label-date:01/02/2003,label:musee de france,
5415401,113033,Les Sources d'Hercule,,,54120,Deneuvre,France,fr,open,48.4443122,6.7356749,,,,2018,payant:1796;gratuit:587;label-date:01/02/2003,label:musee de france,
5432901,230083957,Musée du Château de Lunéville,,Avenue René Veillon,54480,Val-et-Châtillon,France,fr,open,48.563396499999996,6.963896961753729,,,,2018,payant:37242;gratuit:114559;label-date:01/02/2003,label:musee de france,
5439502,64003170,Muséum- Aquarium de Nancy,,Rue Sainte-Catherine,54100,Nancy,France,fr,open,48.6947248,6.187939874919698,,,,2018,payant:32219;gratuit:68617;label-date:01/02/2003,label:musee de france,
5535101,,Musée Jules Bastien-Lepage - Musée de la Fortification,,,,MONTMEDY,France,fr,open,,,,,,2018,payant:2599;gratuit:9023;label-date:01/02/2003,label:musee de france,
5546301,3328701727,Musée d'Art Sacré de la Meuse,,Rue du Palais de Justice,55300,Saint-Mihiel,France,fr,open,48.8882928,5.5412433,,,,2018,payant:1182;gratuit:186;label-date:01/02/2003,label:musee de france,
5754001,,Musée Militaire et Erckmann-Chatrian,,,,PHALSBOURG,France,fr,open,,,,,,2018,payant:578;gratuit:242;label-date:01/02/2003,label:musee de france,
5763102,,"Moulin de la Blies - Musée des Techniques Faïencières (+ Jardin d'Hiver, Musée de La Faïence)",,,,SARREGUEMINES,France,fr,open,,,,,,2018,payant:12279;gratuit:20014;label-date:01/02/2003,label:musee de france,
5767201,,La Tour aux Puces - Musée du Pays Thionvillois,,,,THIONVILLE,France,fr,open,,,,,,2018,payant:1006;gratuit:9968;label-date:01/02/2003,label:musee de france,
8816001,100809875,Musée Départemental d'Art Ancien et Contemporain,1,Place Lagarde,88000,Épinal,France,fr,open,48.1727635,6.446326185692797,,,,2018,payant:3297;gratuit:14838;label-date:01/02/2003,label:musee de france,
9712002,,Musée Départemental Victor Schoelcher,,,,POINTE-A-PITRE,France,fr,open,,,,,,2018,payant:0;gratuit:7961;label-date:01/02/2003,label:musee de france,
0269101,447567433,Musée Entomologique,,Rue Antoine Lécuyer,02100,Saint-Quentin,France,fr,open,49.8499358,3.2849588,,,,2018,payant:4801;gratuit:10690;label-date:01/02/2003,label:musee de france,
0278901,3895217493,Musée de La Thiérache,3,Rue du Traité de Paix,02140,Vervins,France,fr,open,49.8346266,3.9067889,,,,2018,payant:0;gratuit:5127;label-date:01/02/2003,label:musee de france,
5903601,107548567,Musée d'Histoire et d'Archéologie,,Allée Chanoine Biévelet,59570,Bavay,France,fr,closed,50.298608,3.79103261466165,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
